timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
109025658338,-9,-4,3,14,5,4,-1,-19
109025680123,7,-6,-8,-4,7,-5,-11,0
109025680123,-19,6,6,2,94,1,-1,-2
109025680900,26,-7,-5,31,-21,7,12,-3
109025680900,-33,-1,-1,-24,-31,-14,-48,-37
109025695787,-24,-14,-13,-60,-76,-28,45,3
109025695787,-17,1,5,37,16,21,-48,3
109025696580,-6,-2,-7,-20,52,-3,9,-20
109025696580,10,1,2,64,-25,-28,43,34
109025717566,19,8,3,-45,-29,51,5,-28
109025717566,11,-2,0,25,-44,-41,5,2
109025718364,16,7,5,-7,113,36,-15,1
109025718364,-2,-4,-8,-8,-106,-22,-13,-23
109025740038,-7,-2,-2,-5,-41,-4,-11,20
109025740038,0,-2,-1,-12,63,-12,-9,-33
109025740849,-3,0,-2,-78,-64,31,68,2
109025740849,7,-2,1,49,-35,-23,-12,-5
109025754149,-11,-2,4,34,14,-13,-3,14
109025754149,21,0,-15,-94,-114,-27,-60,-7
109025761919,-19,0,5,-15,-91,-4,36,-27
109025761919,23,9,9,44,99,14,-25,-28
109025777543,-19,-9,-5,-36,-33,2,26,34
109025777543,20,1,4,79,81,13,-2,28
109025778470,-1,4,-3,-15,-56,-33,-35,-20
109025778470,-1,5,10,9,43,29,-13,-17
109025799747,-10,3,2,25,90,-5,-40,1
109025799747,-1,3,3,-2,-41,-9,27,10
109025800486,-27,-9,-1,29,79,13,-46,-24
109025800486,17,4,-2,-43,-36,0,85,35
109025814383,35,-1,-10,-12,-68,-1,-8,-10
109025814383,-54,-1,7,42,61,23,31,-4
109025815118,5,-7,-13,-46,-63,-29,-40,-17
109025815118,-12,2,14,27,-37,29,0,6
109025837592,5,-4,-9,-43,-50,-18,-9,-23
109025837592,16,0,-2,25,-14,0,4,28
109025838345,-1,2,3,-43,5,22,18,-14
109025838345,-8,-8,-5,25,45,10,5,19
109025860042,0,4,3,-68,-94,-12,8,-26
109025860042,10,2,0,-16,-110,21,12,8
109025860859,-2,-11,-14,23,36,-16,-15,5
109025860859,-3,3,-13,-115,-78,-10,-20,4
109025874355,12,4,11,51,58,31,31,6
109025874355,-39,-10,-8,-7,-47,4,-11,-28
109025875106,4,0,0,-15,-89,-1,-10,-1
109025875106,-1,-6,-8,7,50,-12,17,33
109025897566,42,5,-2,-14,-41,0,0,108
109025897566,-10,1,4,-6,21,-15,108,-80
109025898344,-9,-10,-5,36,-5,5,-15,6
109025898344,-3,2,2,-7,-32,-12,3,-8
109025920077,5,4,5,17,77,19,-17,7
109025920077,16,0,3,30,18,19,-14,31
109025920832,12,-2,-6,-11,-21,-7,-27,-5
109025920832,-15,-5,0,-48,-105,-37,13,-11
109025934474,-7,1,8,58,40,-9,-22,-27
109025934474,5,-8,-9,-45,-31,-8,-7,9
109025935222,-5,-4,-5,38,2,11,0,5
109025935222,6,1,1,15,64,-2,-18,1
109025957499,-12,-5,-9,-20,3,-1,-2,-22
109025957499,-5,-2,2,38,-57,-4,-6,-3
109025958328,8,6,8,35,-28,-33,7,30
109025958328,-5,-7,-9,-22,-2,11,0,-11
109025980663,-21,-7,-1,37,3,-1,-1,-28
109025980663,49,1,-5,-43,-68,0,-28,61
109025981367,-47,7,7,-35,-17,1,72,-1
109025981367,7,7,4,12,-25,15,12,-6
109025994404,-24,-10,-8,-11,-65,-11,-5,-23
109025994404,5,6,6,-1,16,3,6,18
109025995148,11,-5,-3,7,35,-2,-12,4
109025995148,2,1,-1,5,-17,-3,-4,0
109026017649,-10,-9,-9,-11,-7,1,-41,6
109026017649,4,11,13,-3,37,-21,46,-20
109026018450,12,-1,-3,3,-33,13,-9,18
109026018450,-7,2,-1,-4,17,-1,5,-13
109026040122,6,1,4,13,-6,-4,-18,-11
109026040122,-12,-5,-3,-9,15,-4,-12,-6
109026040899,3,3,-2,-22,-16,-5,-11,2
109026040899,-4,-9,-10,-14,-17,-29,-9,11
109026054362,0,5,8,-4,-36,-8,13,7
109026054362,-3,-4,-5,-5,20,18,-2,-11
109026055131,-1,-1,1,32,83,5,-6,-4
